address;code;postal_code;country;federal_district;minDeliveryDays;maxDeliveryDays;region_type;region;city_type;city;timezone;geo_lat;geo_lon;population
Респ Северная Осетия - Алания, г Моздок;11022;363750;Россия;Северо-Кавказский;6;8;Респ;Северная Осетия - Алания;г;Моздок;UTC+3;43.7471342;44.6569607;38748
Респ Чеченская, г Аргун;11025;;Россия;Северо-Кавказский;6;8;Респ;Чеченская;г;Аргун;UTC+3;43.2916774;45.8723105;29528
Респ Чеченская, г Гудермес;11026;366200;Россия;Северо-Кавказский;6;8;Респ;Чеченская;г;Гудермес;UTC+3;43.3519142;46.1035645;45643
Респ Чеченская, г Курчалой;100550;366314;Россия;Северо-Кавказский;6;8;Респ;Чеченская;г;Курчалой;UTC+3;43.2046547;46.0889364;25672
Респ Чеченская, г Урус-Мартан;20699;366500;Россия;Северо-Кавказский;6;8;Респ;Чеченская;г;Урус-Мартан;UTC+3;43.120175;45.539276;49071
Респ Чеченская, г Шали;20690;366300;Россия;Северо-Кавказский;6;8;Респ;Чеченская;г;Шали;UTC+3;43.1488691;45.9009629;47715
Ставропольский край, г Благодарный;11054;356420;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Благодарный;UTC+3;45.0989782;43.4306455;32736
Ставропольский край, г Буденновск;11055;356800;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Буденновск;UTC+3;44.7816067;44.1650339;64628
Ставропольский край, г Георгиевск;11056;357820;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Георгиевск;UTC+3;44.1485694;43.4739851;72126
Ставропольский край, г Ессентуки;11057;357600;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Ессентуки;UTC+3;44.0446186;42.8588653;100969
Ставропольский край, г Железноводск;11058;357400;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Железноводск;UTC+3;44.1320568;43.0306461;24496
Ставропольский край, г Зеленокумск;11059;357910;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Зеленокумск;UTC+3;44.4032668;43.8841877;35790
Ставропольский край, г Изобильный;11060;356140;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Изобильный;UTC+3;45.3684296;41.708702;40546
Ставропольский край, г Ипатово;11061;356630;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Ипатово;UTC+3;45.7181751;42.8970206;26055
Ставропольский край, г Кисловодск;11062;357700;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Кисловодск;UTC+3;43.9052044;42.7168721;128502
Ставропольский край, г Лермонтов;20261;357340;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Лермонтов;UTC+3;44.1054107;42.973135;22540
Ставропольский край, г Минеральные Воды;11063;357200;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Минеральные Воды;UTC+3;44.2087273;43.138408;76715
Ставропольский край, г Михайловск;101271;356240;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Михайловск;UTC+3;45.1297323;42.0288443;71018
Ставропольский край, г Невинномысск;11064;357100;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Невинномысск;UTC+3;44.6226031;41.9476723;118351
Ставропольский край, г Нефтекумск;20655;356880;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Нефтекумск;UTC+3;44.7544552;44.9865347;27700
Ставропольский край, г Новоалександровск;11065;356000;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Новоалександровск;UTC+3;45.4932733;41.2153996;26759
Ставропольский край, г Новопавловск;11066;357300;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Новопавловск;UTC+3;43.9617097;43.6342865;26556
Ставропольский край, г Пятигорск;11067;357500;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Пятигорск;UTC+3;44.041091;43.0661553;142397
Ставропольский край, г Светлоград;11068;356530;Россия;Северо-Кавказский;6;8;край;Ставропольский;г;Светлоград;UTC+3;45.328659;42.8565714;38520
Алтайский край, г Алейск;11234;658125;Россия;Сибирский;9;12;край;Алтайский;г;Алейск;UTC+7;52.4922513;82.7793606;28528
Алтайский край, г Белокуриха;11236;659900;Россия;Сибирский;9;12;край;Алтайский;г;Белокуриха;UTC+7;51.996152;84.9839604;15072
Алтайский край, г Бийск;975;659300;Россия;Сибирский;9;12;край;Алтайский;г;Бийск;UTC+7;52.5393864;85.2138453;203826
Алтайский край, г Горняк;11239;658420;Россия;Сибирский;9;12;край;Алтайский;г;Горняк;UTC+7;50.9979622;81.4643358;13040
Алтайский край, г Заринск;11240;659100;Россия;Сибирский;9;12;край;Алтайский;г;Заринск;UTC+7;53.7063476;84.9315081;47035
Алтайский край, г Змеиногорск;11241;658480;Россия;Сибирский;9;12;край;Алтайский;г;Змеиногорск;UTC+7;51.1581094;82.1872547;10569
Алтайский край, г Камень-на-Оби;11242;658700;Россия;Сибирский;9;12;край;Алтайский;г;Камень-на-Оби;UTC+7;53.7913974;81.3545053;41787
Алтайский край, г Новоалтайск;11246;658041;Россия;Сибирский;9;12;край;Алтайский;г;Новоалтайск;UTC+7;53.4119759;83.9311069;73134
Алтайский край, г Рубцовск;11251;658200;Россия;Сибирский;9;12;край;Алтайский;г;Рубцовск;UTC+7;51.5012067;81.2078695;146386
Алтайский край, г Славгород;11252;658820;Россия;Сибирский;9;12;край;Алтайский;г;Славгород;UTC+7;52.999463;78.6459232;30370
Алтайский край, г Яровое;20080;658837;Россия;Сибирский;9;12;край;Алтайский;г;Яровое;UTC+7;52.9252146;78.5729775;18085
г Абакан;1095;655000;Россия;Сибирский;9;12;Респ;Хакасия;г;Абакан;UTC+7;53.7223325;91.4436721;165183
г Барнаул;197;656000;Россия;Сибирский;9;12;край;Алтайский;г;Барнаул;UTC+7;53.3479968;83.7798064;635585
г Горно-Алтайск;11319;649000;Россия;Сибирский;9;12;Респ;Алтай;г;Горно-Алтайск;UTC+7;51.9581028;85.9603235;62861
г Иркутск;63;664000;Россия;Сибирский;9;12;обл;Иркутская;г;Иркутск;UTC+8;52.2864036;104.2807466;587225
г Кемерово;64;650000;Россия;Сибирский;9;12;обл;Кемеровская область - Кузбасс;г;Кемерово;UTC+7;55.3910651;86.0467781;532884
г Красноярск;62;660000;Россия;Сибирский;9;12;край;Красноярский;г;Красноярск;UTC+7;56.0093879;92.8524806;973826
г Кызыл;11333;667000;Россия;Сибирский;9;12;Респ;Тыва;г;Кызыл;UTC+7;51.7191047;94.4376882;109906
г Новосибирск;65;630000;Россия;Сибирский;9;12;обл;Новосибирская;г;Новосибирск;UTC+7;55.028191;82.9211489;1498921
г Омск;66;644000;Россия;Сибирский;9;12;обл;Омская;г;Омск;UTC+6;54.9848566;73.3674517;1154000
г Томск;67;634000;Россия;Сибирский;9;12;обл;Томская;г;Томск;UTC+7;56.4845804;84.9481582;522940
